DATE（日期）,TIME（时间）,CELLID（小区）,nTCH（可用信道数）,traff（总话务量）,rate（半速率话务量比例）,thtraff（半速率话务量）,callnum（呼叫数）,congsnum（拥塞数）,callcongs（拥塞率）
71018,112001,9011,43,16.833334,0.811881176,13.666667,48,15,0.3125
71018,112100,9011,43,19.5,0.794871795,15.5,50,17,0.34
71018,112100,9011,43,19.5,0.794871795,15.5,50,17,0.34
71018,112158,9011,43,15.5,0.655914,10.166667,40,10,0.25
71018,112158,9011,43,15.5,0.655914,10.166667,40,10,0.25
71018,112258,9011,43,13.666667,0.70731708,9.666667,40,10,0.25
71018,112258,9011,43,13.666667,0.70731708,9.666667,40,10,0.25
71018,112357,9011,43,14.166667,0.77647057,11,53,19,0.358490566
71018,112357,9011,43,14.166667,0.77647057,11,53,19,0.358490566
71018,112456,9011,43,20,0.74,14.8,25,3,0.12
71018,112456,9011,43,20,0.74,14.8,25,3,0.12
71018,112557,9011,43,15.714286,0.76363635,12,37,9,0.243243243
71018,112557,9011,43,15.714286,0.76363635,12,37,9,0.243243243
71018,112656,9011,43,21.4,0.859813084,18.4,21,2,0.095238095
71018,112656,9011,43,21.4,0.859813084,18.4,21,2,0.095238095
71018,112755,9011,43,15.666667,0.808510642,12.666667,39,12,0.307692308
71018,112755,9011,43,15.666667,0.808510642,12.666667,39,12,0.307692308
71018,112856,9011,43,17.666668,0.773584866,13.666667,44,15,0.340909091
71018,112856,9011,43,17.666668,0.773584866,13.666667,44,15,0.340909091
71018,112954,9011,43,16,0.75,12,28,3,0.107142857
71018,112954,9011,43,16,0.75,12,28,3,0.107142857
71018,113054,9011,43,17.666666,0.849056636,15,33,9,0.272727273
71018,113054,9011,43,17.666666,0.849056636,15,33,9,0.272727273
71018,113155,9011,43,17.166666,0.71844661,12.333333,53,14,0.264150943
71018,113155,9011,43,17.166666,0.71844661,12.333333,53,14,0.264150943
71018,113254,9011,43,15.166667,0.670329678,10.166667,43,17,0.395348837
71018,113254,9011,43,15.166667,0.670329678,10.166667,43,17,0.395348837
71018,113404,9011,43,18.714287,0.732824392,13.714286,53,18,0.339622642
71018,113404,9011,43,18.714287,0.732824392,13.714286,53,18,0.339622642
71018,113504,9011,43,11.666667,0.628571425,7.3333335,52,16,0.307692308
71018,113504,9011,43,11.666667,0.628571425,7.3333335,52,16,0.307692308
71018,113602,9011,43,16,0.760416688,12.166667,37,6,0.162162162
71018,113602,9011,43,16,0.760416688,12.166667,37,6,0.162162162
71019,81153,9011,50,12.166667,0,0,22,0,0
71019,81254,9011,50,14.333333,0,0,29,3,0.103448276
71019,81356,9011,50,13.285714,0,0,37,6,0.162162162
71019,81456,9011,50,13.833333,0,0,15,0,0
71019,81555,9011,50,15.8,0,0,33,0,0
71019,81655,9011,50,12.333333,0,0,32,0,0
71019,81757,9011,50,12.285714,0,0,26,0,0
71019,81856,9011,50,11.5,0,0,58,25,0.431034483
71019,81956,9011,50,15.5,0,0,37,7,0.189189189
71019,82056,9011,50,18.166666,0,0,29,14,0.482758621
71019,82155,9011,50,19,0.052631579,1,22,0,0
71019,82254,9011,50,13.833333,0.216867475,3,14,0,0
71019,82354,9011,50,6.6666665,0.025000001,0.16666667,13,0,0
71019,82453,9011,50,7.8333335,0.042553191,0.33333334,19,0,0
71019,82552,9011,50,9.833333,0.152542378,1.5,23,0,0
71019,82653,9011,50,12.333333,0.148648658,1.8333334,27,0,0
71019,82752,9011,50,13.166667,0.12658227,1.6666666,22,0,0
71019,82850,9011,50,11.166667,0.149253721,1.6666666,20,0,0
71019,82950,9011,50,10.166667,0.327868838,3.3333333,32,3,0.09375
71019,83050,9011,50,14.5,0.494252862,7.1666665,34,4,0.117647059
71019,83149,9011,50,16,0.5,8,43,6,0.139534884
71019,83251,9011,50,20.666666,0.653225828,13.5,29,0,0
71019,83350,9011,50,21.666666,0.707692314,15.333333,63,16,0.253968254
71019,83451,9011,50,20.833334,0.767999975,16,43,2,0.046511628
71019,83551,9011,50,16.5,0.717171697,11.833333,37,0,0
71019,83650,9011,50,15.5,0.537634387,8.333333,37,4,0.108108108
71019,83750,9011,50,17.5,0.533333314,9.333333,41,4,0.097560976
71019,83850,9011,50,13.666666,0.512195147,7,35,1,0.028571429
71019,83949,9011,50,11.5,0.47826087,5.5,20,7,0.35
71019,84049,9011,50,14.666666,0.613636392,9,29,5,0.172413793
71019,84149,9011,50,18.333334,0.690909084,12.666667,64,19,0.296875
71019,84248,9011,50,14.833334,0.651685386,9.666667,24,2,0.083333333
71019,84347,9011,50,17.333332,0.711538497,12.333333,41,12,0.292682927
71019,84447,9011,50,13.833334,0.698795171,9.666667,27,8,0.296296296
71019,84547,9011,50,13.666666,0.646341471,8.833333,17,4,0.235294118
71019,84646,9011,50,14.666666,0.488636374,7.1666665,23,3,0.130434783
71019,84748,9011,50,17.333334,0.451923069,7.8333335,26,0,0
71019,84848,9011,50,10.833334,0.55384612,6,21,5,0.238095238
71019,84947,9011,50,12.833333,0.68831168,8.833333,37,9,0.243243243
71019,85047,9011,50,15.666666,0.787234055,12.333333,35,11,0.314285714
71019,85148,9011,50,13.5,0.740740741,10,32,3,0.09375
71019,85248,9011,50,14.666666,0.647727302,9.5,30,3,0.1
71019,85346,9011,50,12.166666,0.589041114,7.1666665,28,2,0.071428571
71019,85446,9011,50,13.666666,0.682926838,9.333333,37,5,0.135135135
71019,85546,9011,50,9.5,0.684210526,6.5,40,12,0.3
71019,85646,9011,50,12,0.763888917,9.166667,26,6,0.230769231
71019,85745,9011,50,10.8,0.888888889,9.6,27,3,0.111111111
71019,85844,9011,50,14.333333,0.860465113,12.333333,34,7,0.205882353
71019,85945,9011,50,12.833333,0.96103896,12.333333,30,4,0.133333333
71019,90046,9011,50,9.428572,0.681818095,6.428571,23,0,0
71019,90144,9011,50,15,0.786666667,11.8,29,2,0.068965517
71019,90301,9011,50,15.111111,0.874999992,13.222222,82,10,0.12195122
71019,90523,9011,50,15.153847,0.857867972,13,61,19,0.31147541
71019,90625,9011,50,21.333334,0.906250003,19.333334,45,14,0.311111111
71019,90725,9011,50,18.333334,0.899999967,16.5,38,11,0.289473684
71019,90825,9011,50,26.833334,0.850931681,22.833334,56,21,0.375
71019,90925,9011,50,18.333334,0.763636336,14,33,2,0.060606061
71019,91026,9011,50,18.571428,0.830769287,15.428572,43,15,0.348837209
71019,91125,9011,50,29.4,0.829931973,24.4,59,21,0.355932203
71019,91225,9011,50,26.5,0.842767321,22.333334,36,3,0.083333333
71019,91324,9011,50,16.333334,0.867346924,14.166667,20,0,0
71019,91424,9011,50,15.166667,0.901098903,13.666667,32,2,0.0625
71019,91524,9011,50,13.833333,0.795180742,11,30,2,0.066666667
71019,91623,9011,50,12.166667,0.794520554,9.666667,27,12,0.444444444
71019,91737,9011,50,14.25,0.894736842,12.75,40,3,0.075
71019,91837,9011,50,15.666667,0.840425535,13.166667,25,2,0.08
71019,91936,9011,50,10,0.66666665,6.6666665,33,9,0.272727273
71019,92034,9011,50,11,0.672727273,7.4,39,9,0.230769231
71019,92133,9011,50,13.833334,0.807228901,11.166667,52,10,0.192307692
71019,92234,9011,50,21.166668,0.795275572,16.833334,45,9,0.2
71019,92335,9011,50,15.666666,0.659574475,10.333333,37,5,0.135135135
71019,92435,9011,50,19.333332,0.741379344,14.333333,38,6,0.157894737
71019,92535,9011,50,17,0.735294118,12.5,35,5,0.142857143
71019,92635,9011,50,19.333332,0.83620692,16.166666,32,3,0.09375
71019,92734,9011,50,18.833332,0.858407105,16.166666,32,2,0.0625
71019,92833,9011,50,19.833332,0.840336157,16.666666,40,3,0.075
71019,92934,9011,50,18.833334,0.725663709,13.666667,27,0,0
71019,93034,9011,50,16.166668,0.463917488,7.5,27,0,0
71019,93133,9011,50,18.666668,0.571428548,10.666667,34,2,0.058823529
71019,93234,9011,50,17,0.656862765,11.166667,25,0,0
71019,93335,9011,50,19.833332,0.64705885,12.833333,29,0,0
71019,93435,9011,50,19.166666,0.617391308,11.833333,38,5,0.131578947
71019,93534,9011,50,12.333333,0.459459458,5.6666665,30,0,0
71019,93633,9011,50,12.833333,0.44155844,5.6666665,30,3,0.1
71019,93733,9011,50,13.333333,0.375000009,5,29,0,0
71019,93833,9011,50,14.166666,0.470588246,6.6666665,40,5,0.125
71019,93932,9011,50,15.333334,0.565217388,8.666667,38,0,0
71019,94033,9011,50,21.5,0.775193767,16.666666,44,8,0.181818182
71019,94132,9011,50,16,0.760416688,12.166667,47,6,0.127659574
71019,94232,9011,50,15.833334,0.694736813,11,32,6,0.1875
71019,94333,9011,50,14.5,0.75862069,11,49,14,0.285714286
71019,94433,9011,50,17.666668,0.660377328,11.666667,40,7,0.175
71019,94532,9011,50,17.666668,0.716981097,12.666667,48,11,0.229166667
71019,94632,9011,50,16.666666,0.650000006,10.833333,56,16,0.285714286
71019,94749,9011,50,17.375,0.683453237,11.875,63,17,0.26984127
71019,94850,9011,50,16.166666,0.680412399,11,35,9,0.257142857
71019,94950,9011,50,16,0.760416688,12.166667,47,10,0.212765957
71019,95049,9011,50,18.333332,0.836363679,15.333333,51,15,0.294117647
71019,95153,9011,50,20,0.85,17,41,9,0.219512195
71019,95253,9011,50,17.666668,0.773584866,13.666667,45,5,0.111111111
71019,95351,9011,50,16.166666,0.804123744,13,48,11,0.229166667
71019,95451,9011,50,15.666666,0.851063845,13.333333,33,7,0.212121212
71019,95552,9011,50,14.333333,0.732558157,10.5,43,11,0.255813953
71019,95652,9011,50,16.666666,0.780000031,13,41,13,0.317073171
71019,95750,9011,50,18.666666,0.669642881,12.5,43,17,0.395348837
71019,95849,9011,50,15,0.666666667,10,29,3,0.103448276
71019,95949,9011,50,18.666668,0.732142823,13.666667,45,10,0.222222222
71019,100050,9011,50,12.833334,0.792207777,10.166667,30,3,0.1
71019,100150,9011,50,16,0.770833313,12.333333,66,25,0.378787879
71019,100305,9011,50,15.875,0.874015748,13.875,54,16,0.296296296
71019,100424,9011,50,15.25,0.803278689,12.25,60,18,0.3
71019,100601,9011,50,19.88889,0.743016729,14.777778,62,16,0.258064516
71019,100704,9011,50,12.166667,0.794520554,9.666667,59,25,0.423728814
71019,100803,9011,50,17,0.872549,14.833333,45,6,0.133333333
71019,100902,9011,50,18.166666,0.743119293,13.5,46,14,0.304347826
71019,101004,9011,50,19.333334,0.879310315,17,39,8,0.205128205
71019,101104,9011,50,15.833334,0.863157879,13.666667,66,22,0.333333333
71019,101204,9011,50,22.5,0.837037067,18.833334,55,14,0.254545455
71019,101304,9011,50,14.833333,0.842696648,12.5,53,14,0.264150943
71019,101403,9011,50,16,0.833333313,13.333333,41,3,0.073170732
71019,101501,9011,50,19,0.885964947,16.833334,53,14,0.264150943
71019,101602,9011,50,16.5,0.848484848,14,50,9,0.18
71019,101702,9011,50,13.5,0.777777778,10.5,29,11,0.379310345
71019,101802,9011,50,17,0.764705882,13,57,18,0.315789474
71019,101902,9011,50,19.166668,0.817391265,15.666667,46,11,0.239130435
71019,102004,9011,50,18.833334,0.75221238,14.166667,54,18,0.333333333
71019,102103,9011,50,21.833334,0.862595424,18.833334,45,14,0.311111111
71019,102202,9011,50,15.833333,0.873684208,13.833333,47,15,0.319148936
71019,102302,9011,50,18.166666,0.85321104,15.5,72,28,0.388888889
71019,102402,9011,50,21.5,0.775193767,16.666666,35,3,0.085714286
71019,102501,9011,50,20,0.8333333,16.666666,42,10,0.238095238
71019,102602,9011,50,15.333334,0.760869554,11.666667,43,7,0.162790698
71019,102701,9011,50,14.666667,0.761363642,11.166667,56,21,0.375
71019,102801,9011,50,18,0.796296278,14.333333,54,19,0.351851852
71019,102901,9011,50,17.5,0.866666686,15.166667,52,14,0.269230769
71019,103001,9011,50,16.666666,0.870000035,14.5,44,13,0.295454545
71019,103100,9011,50,16.833334,0.920792043,15.5,61,28,0.459016393
71019,103159,9011,50,21.166666,0.82677168,17.5,72,29,0.402777778
71019,103259,9011,50,21.166666,0.76377952,16.166666,39,11,0.282051282
71019,103359,9011,50,24.333334,0.856164388,20.833334,44,14,0.318181818
71019,103501,9011,50,23.833334,0.944055918,22.5,47,8,0.170212766
71019,103600,9011,50,24.5,0.823129224,20.166666,60,29,0.483333333
71019,103659,9011,50,25.166668,0.807947004,20.333334,61,19,0.31147541
71019,103758,9011,50,23.666666,0.781690163,18.5,40,19,0.475
71019,103858,9011,50,17.666668,0.745282981,13.166667,44,13,0.295454545
71019,103959,9011,50,17,0.813725471,13.833333,56,9,0.160714286
71019,104100,9011,50,15.333333,0.902173911,13.833333,27,7,0.259259259
71019,104158,9011,50,15.666667,0.968085107,15.166667,38,13,0.342105263
71019,104257,9011,50,15.5,0.860215032,13.333333,47,14,0.29787234
71019,104358,9011,50,20.833332,0.736000031,15.333333,64,24,0.375
71019,104459,9011,50,20.5,0.804878049,16.5,51,16,0.31372549
71019,104559,9011,50,22.666666,0.860294143,19.5,48,11,0.229166667
71019,104707,9011,50,19.571428,0.854014587,16.714285,50,13,0.26
71019,104818,9011,50,16.857143,0.85593223,14.428572,45,8,0.177777778
71019,104924,9011,50,16.166666,0.896907253,14.5,57,17,0.298245614
71019,105029,9011,50,16,0.803571375,12.857142,53,14,0.264150943
71019,105134,9011,50,20.333332,0.967213145,19.666666,56,21,0.375
71019,105243,9011,50,17.857143,0.968000032,17.285715,44,5,0.113636364
71019,105353,9011,50,15,0.885714267,13.285714,58,18,0.310344828
71019,105455,9011,50,15,0.833333333,12.5,44,10,0.227272727
71019,105554,9011,50,13.5,0.827160519,11.166667,49,8,0.163265306
71019,105652,9011,50,13,0.833333308,10.833333,34,2,0.058823529
71019,105752,9011,50,16.333334,0.928571411,15.166667,31,2,0.064516129
71019,105853,9011,50,20.333334,0.836065546,17,59,15,0.254237288
71019,105954,9011,50,21,0.84126981,17.666666,37,5,0.135135135
71019,110052,9011,50,18.666668,0.81249996,15.166667,51,10,0.196078431
71019,110151,9011,50,14,0.738095214,10.333333,35,7,0.2
71019,110254,9011,50,17.142857,0.75833334,13,45,5,0.111111111
71019,110421,9011,50,17.375,0.741007194,12.875,45,17,0.377777778
71019,110524,9011,50,19.5,0.709401692,13.833333,49,7,0.142857143
71019,110627,9011,50,16.857143,0.728813536,12.285714,43,5,0.11627907
71019,110726,9011,50,18,0.694444444,12.5,44,2,0.045454545
71019,110824,9011,50,19.8,0.666666667,13.2,41,8,0.195121951
71019,110923,9011,50,17.5,0.590476171,10.333333,27,0,0
71019,111024,9011,50,19.333334,0.577586204,11.166667,43,9,0.209302326
71019,111125,9011,50,22.5,0.681481467,15.333333,40,5,0.125
71019,111225,9011,50,21.833334,0.648854957,14.166667,52,5,0.096153846
71019,111326,9011,50,17.857143,0.607999947,10.857142,49,7,0.142857143
71019,111426,9011,50,22.2,0.585585586,13,46,2,0.043478261
71019,111526,9011,50,16.666666,0.780000031,13,35,0,0
71019,111623,9011,50,19.833334,0.789915957,15.666667,49,7,0.142857143
71019,111725,9011,50,21.666666,0.838461533,18.166666,35,0,0
71019,111825,9011,50,16.857143,0.872881365,14.714286,58,7,0.120689655
71019,111925,9011,50,23,0.730434783,16.8,39,8,0.205128205
71019,112024,9011,50,14.333334,0.453488351,6.5,28,2,0.071428571
71019,112124,9011,50,14,0.416666679,5.8333335,20,0,0
71019,112224,9011,50,13.833334,0.385542162,5.3333335,50,16,0.32
71019,112323,9011,50,13.5,0.506172852,6.8333335,33,2,0.060606061
71019,112423,9011,50,14,0.523809536,7.3333335,27,0,0
71019,112523,9011,50,12.5,0.48,6,21,0,0
71019,112625,9011,50,16.333334,0.479591827,7.8333335,41,15,0.365853659
71019,112725,9011,50,16.5,0.444444455,7.3333335,33,3,0.090909091
71019,112824,9011,50,12,0.416666667,5,38,3,0.078947368
71019,112924,9011,50,15,0.5777778,8.666667,41,7,0.170731707
71019,113025,9011,50,16.833334,0.693069299,11.666667,53,13,0.245283019
71019,113124,9011,50,20.166666,0.735537198,14.833333,45,19,0.422222222
71019,113236,9011,50,15.857143,0.75675675,12,39,11,0.282051282
71019,113337,9011,50,10,0.6285714,6.285714,45,13,0.288888889
71019,113438,9011,50,21.666666,0.546153848,11.833333,50,13,0.26
71019,181203,9011,50,16.833334,0.564356413,9.5,50,0,0
71019,181305,9011,50,15.166667,0.329670322,5,32,0,0
71019,181407,9011,50,19.42857,0.492647066,9.571428,58,11,0.189655172
71019,181507,9011,50,28.666666,0.552325583,15.833333,46,9,0.195652174
71019,181607,9011,50,21.666668,0.576923041,12.5,45,0,0
71019,181707,9011,50,25.333332,0.671052667,17,43,2,0.046511628
71019,181806,9011,50,21.166668,0.716535404,15.166667,48,0,0
71019,181906,9011,50,24.666666,0.655405396,16.166666,47,7,0.14893617
71019,182005,9011,50,27.800001,0.726618679,20.2,45,0,0
71019,182105,9011,50,24.666666,0.716216209,17.666666,70,10,0.142857143
71019,182207,9011,50,23.714287,0.777108416,18.428572,63,0,0
71019,182305,9011,50,32.6,0.81595092,26.6,62,9,0.14516129
71019,182404,9011,50,25.166668,0.596026458,15,85,24,0.282352941
71019,182503,9011,50,25.666666,0.68831168,17.666666,62,15,0.241935484
71019,182602,9011,50,25.5,0.699346431,17.833334,41,2,0.048780488
71019,182701,9011,50,26.666666,0.825000021,22,57,3,0.052631579
71019,182800,9011,50,24.5,0.836734694,20.5,79,11,0.139240506
71019,182900,9011,50,26.666668,0.781249986,20.833334,60,10,0.166666667
71019,183000,9011,50,23.333334,0.79285712,18.5,83,9,0.108433735
71019,183101,9011,50,31.166666,0.823529408,25.666666,79,19,0.240506329
71019,183202,9011,50,30.833334,0.891891873,27.5,52,0,0
71019,183305,9011,50,30.166666,0.845303886,25.5,58,4,0.068965517
71019,183404,9011,50,23.333334,0.871428575,20.333334,71,19,0.267605634
71019,183503,9011,50,24.333332,0.869863034,21.166666,36,0,0
71019,183603,9011,50,24.833334,0.744966423,18.5,96,19,0.197916667
71019,183703,9011,50,29,0.74137931,21.5,60,11,0.183333333
71019,183804,9011,50,28.5,0.847953193,24.166666,83,18,0.21686747
71019,183904,9011,50,32.333332,0.75773199,24.5,89,16,0.179775281
71019,184003,9011,50,33.166668,0.718592956,23.833334,76,18,0.236842105
71019,184101,9011,50,24.333332,0.72602741,17.666666,74,7,0.094594595
71019,184159,9011,50,25.166666,0.801324498,20.166666,68,18,0.264705882
71019,184258,9011,50,21.833334,0.816793899,17.833334,64,5,0.078125
71019,184359,9011,50,30.166666,0.878453058,26.5,49,13,0.265306122
71019,184458,9011,50,27.833332,0.904191636,25.166666,89,28,0.314606742
71019,184558,9011,50,30.833334,0.821621625,25.333334,66,13,0.196969697
71019,184657,9011,50,30.833332,0.848648664,26.166666,79,21,0.265822785
71019,184757,9011,50,35.666668,0.836448586,29.833334,62,11,0.177419355
71019,184857,9011,50,30,0.816666667,24.5,55,2,0.036363636
71019,184955,9011,50,38.2,0.785340314,30,47,8,0.170212766
71019,185055,9011,50,25.166668,0.768211906,19.333334,56,12,0.214285714
71019,185155,9011,50,27.166666,0.809815971,22,63,17,0.26984127
71019,185256,9011,50,22.857143,0.874999995,20,58,2,0.034482759
71019,185356,9011,50,26.6,0.827067669,22,33,0,0
71019,185456,9011,50,17.714287,0.758064493,13.428572,99,25,0.252525253
71019,185558,9011,50,28.666666,0.79069767,22.666666,60,12,0.2
71019,185659,9011,50,22.333334,0.873134302,19.5,73,19,0.260273973
71019,185800,9011,50,24.333334,0.815068498,19.833334,40,4,0.1
71019,185859,9011,50,23.666668,0.83802815,19.833334,49,5,0.102040816
71019,190000,9011,50,19.333332,0.86206899,16.666666,40,0,0
71019,190059,9011,50,24.5,0.843537388,20.666666,46,3,0.065217391
71019,190158,9011,50,23.666666,0.767605627,18.166666,62,3,0.048387097
71019,190338,9011,50,27.9,0.906810036,25.3,127,29,0.228346457
71019,190524,9011,50,24.9,0.843373494,21,80,24,0.3
71019,190624,9011,50,23.5,0.836879404,19.666666,55,8,0.145454545
71019,190725,9011,50,26.166666,0.859872633,22.5,50,16,0.32
71019,190825,9011,50,23.166666,0.884892112,20.5,58,22,0.379310345
71019,190923,9011,50,23.5,0.765957447,18,60,9,0.15
71019,191022,9011,50,25.833334,0.812903205,21,59,19,0.322033898
71019,191123,9011,50,15.666666,0.81914895,12.833333,25,10,0.4
71019,191224,9011,50,1.6666666,0.699999988,1.1666666,8,6,0.75
71019,191326,9011,50,10.833333,0.307692314,3.3333333,89,48,0.539325843
71019,191425,9011,50,23.5,0.468085106,11,64,24,0.375
71019,191524,9011,50,23,0.586956522,13.5,58,14,0.24137931
71019,191624,9011,50,24.5,0.639455796,15.666667,76,29,0.381578947
71019,191725,9011,50,34,0.754901941,25.666666,37,3,0.081081081
71019,191824,9011,50,23,0.739130435,17,45,14,0.311111111
71019,191922,9011,50,31.5,0.777777778,24.5,81,30,0.37037037
71019,192021,9011,50,31.166666,0.727272721,22.666666,85,36,0.423529412
71019,192121,9011,50,30.166668,0.806629821,24.333334,86,38,0.441860465
71019,192221,9011,50,29.5,0.847457627,25,56,18,0.321428571
71019,192321,9011,50,26.5,0.842767321,22.333334,64,17,0.265625
71019,192421,9011,50,24.833334,0.825503334,20.5,34,14,0.411764706
71019,192520,9011,50,21.666666,0.792307686,17.166666,66,24,0.363636364
71019,192621,9011,50,21.666666,0.807692333,17.5,30,8,0.266666667
71019,192720,9011,50,20.833332,0.800000019,16.666666,33,11,0.333333333
71019,192819,9011,50,17.666666,0.650943421,11.5,46,19,0.413043478
71019,192919,9011,50,24.833334,0.744966423,18.5,97,43,0.443298969
71019,193020,9011,50,25.666666,0.74675324,19.166666,48,19,0.395833333
71019,193120,9011,50,24.5,0.755102041,18.5,41,11,0.268292683
71019,193224,9011,50,21.5,0.798449581,17.166666,52,9,0.173076923
71019,193324,9011,50,20.833334,0.808000006,16.833334,66,28,0.424242424
71019,193423,9011,50,20.833334,0.671999978,14,68,26,0.382352941
71019,193524,9011,50,18.5,0.675675676,12.5,39,6,0.153846154
71019,193623,9011,50,20.833332,0.824000021,17.166666,36,15,0.416666667
71019,193722,9011,50,16.5,0.717171697,11.833333,67,30,0.447761194
71019,193822,9011,50,22.833334,0.759124095,17.333334,46,14,0.304347826
71019,193922,9011,50,20.166668,0.752066083,15.166667,49,16,0.326530612
71019,194023,9011,50,18.166666,0.798165167,14.5,64,22,0.34375
71019,194123,9011,50,20.666666,0.774193573,16,50,16,0.32
71019,194221,9011,50,21.333332,0.695312528,14.833333,59,18,0.305084746
71019,194320,9011,50,26.666668,0.668749992,17.833334,104,54,0.519230769
71019,194420,9011,50,32.833332,0.751269046,24.666666,95,52,0.547368421
71019,194520,9011,50,28.666666,0.720930226,20.666666,53,13,0.245283019
71019,194620,9011,50,26.5,0.691823925,18.333334,54,25,0.462962963
71019,194720,9011,50,29,0.724137931,21,78,38,0.487179487
71019,194820,9011,50,27.5,0.787878764,21.666666,50,14,0.28
71019,194922,9011,50,28.333334,0.788235299,22.333334,57,14,0.245614035
71019,195021,9011,50,26,0.846153846,22,50,12,0.24
